eid,cite,Title
2-s2.0-79955382972,31,5
2-s2.0-79955376298,35,11
2-s2.0-78751584760,14,13
2-s2.0-79955423696,9,11
2-s2.0-79551479075,5,12
2-s2.0-79955415038,32,12
2-s2.0-79952796717,12,12
2-s2.0-79960137973,1,14
2-s2.0-79551485462,20,6
2-s2.0-79251645618,70,22
2-s2.0-84861120249,0,2
2-s2.0-79251552301,10,10
2-s2.0-79251568628,6,10
2-s2.0-79251558494,27,19
2-s2.0-79952796339,8,7
2-s2.0-79951540724,39,9
2-s2.0-79251560384,22,9
2-s2.0-79952427785,15,8
2-s2.0-79952387550,4,11
2-s2.0-79952256874,15,9
2-s2.0-79951521614,37,9
2-s2.0-79960072904,0,14
2-s2.0-79251534378,0,18
2-s2.0-79851514709,1,24
2-s2.0-79251584320,0,18
2-s2.0-79251564904,0,18
2-s2.0-79251564902,0,18
2-s2.0-79251574966,0,18
2-s2.0-79251577998,0,18
2-s2.0-78651472341,8,13
2-s2.0-79952310440,17,8
2-s2.0-79957817378,3,18
2-s2.0-84860898702,0,15
2-s2.0-79251548321,4,18
2-s2.0-78751569755,49,9
2-s2.0-79251595543,15,10
2-s2.0-78650311431,28,4
2-s2.0-79151469549,4,11
2-s2.0-79952541141,0,9
2-s2.0-79952048843,1,10
2-s2.0-79851514236,43,8
2-s2.0-78951495879,89,11
2-s2.0-79251497716,9,14
2-s2.0-78751706650,3,14
2-s2.0-79952323019,1,8
2-s2.0-79251581576,36,20
2-s2.0-79956332498,1,13
2-s2.0-79551705053,5,13
2-s2.0-79957725082,0,8
2-s2.0-78651305614,20,27
2-s2.0-78951493038,16,15
2-s2.0-77958003637,6,5
2-s2.0-79251513631,4,14
2-s2.0-79251625936,7,13
2-s2.0-79251571755,12,15
2-s2.0-78751475534,4,19
2-s2.0-78751705597,6,11
2-s2.0-78650305492,34,24
2-s2.0-79951576758,11,16
2-s2.0-79151470306,9,13
2-s2.0-79551603865,6,15
2-s2.0-79251537801,29,18
2-s2.0-78851471253,8,13
2-s2.0-79953192195,14,14
2-s2.0-79951534955,51,11
2-s2.0-79952016469,9,15
2-s2.0-79957814537,0,3
2-s2.0-79951678677,14,12
2-s2.0-79251587451,11,10
2-s2.0-79955076092,3,15
2-s2.0-79952267766,9,6
2-s2.0-79952150578,18,19
2-s2.0-79951825010,41,18
2-s2.0-79952461507,2,3
2-s2.0-79751530701,7,7
2-s2.0-79952810591,2,5
2-s2.0-79952281990,12,18
2-s2.0-79551666631,0,13
2-s2.0-79951929997,3,18
2-s2.0-79952186099,5,9
2-s2.0-79952478614,45,14
2-s2.0-79951615796,0,16
2-s2.0-79951780684,1,9
2-s2.0-79952509229,13,8
2-s2.0-78751544388,16,11
2-s2.0-78751475623,26,16
2-s2.0-78651065946,3,10
2-s2.0-79951977505,1,24
2-s2.0-79951853571,4,14
2-s2.0-79952312701,21,16
2-s2.0-79451474670,8,9
2-s2.0-78650209065,25,13
2-s2.0-79551476731,28,16
2-s2.0-79151473543,8,16
2-s2.0-78651279950,3,10
2-s2.0-79251597602,23,10
2-s2.0-79551607901,29,13
2-s2.0-79251568288,13,9
2-s2.0-79851510308,12,7
2-s2.0-78651423832,33,12
2-s2.0-79952792746,1,7
2-s2.0-79951883324,5,8
2-s2.0-78751567916,8,14
2-s2.0-79952016754,0,18
2-s2.0-79952466815,41,10
2-s2.0-78751561955,182,7
2-s2.0-78651305638,69,17
2-s2.0-79551483264,21,10
2-s2.0-79551497311,2,3
2-s2.0-79952142025,56,19
2-s2.0-77958012301,7,6
2-s2.0-79958281963,0,11
2-s2.0-79251545821,41,7
2-s2.0-79951917321,10,18
2-s2.0-79952164207,29,12
2-s2.0-79351469446,14,12
2-s2.0-79851516037,27,11
2-s2.0-79952353155,23,19
2-s2.0-78651331267,6,19
2-s2.0-79951800368,24,10
2-s2.0-79551588017,46,12
2-s2.0-79551698503,29,7
2-s2.0-79551559547,61,8
2-s2.0-78751578977,19,9
2-s2.0-78650953439,4,14
2-s2.0-78650926937,7,13
2-s2.0-79952443013,2,12
2-s2.0-79951676068,1,11
2-s2.0-79251526834,0,12
2-s2.0-79951908682,1,7
2-s2.0-78651449678,20,11
2-s2.0-78851471332,8,13
2-s2.0-79953662396,0,11
2-s2.0-79952631092,3,10
2-s2.0-79952465087,133,12
2-s2.0-79551559546,42,11
2-s2.0-79957943964,1,7
2-s2.0-84892941010,0,6
2-s2.0-79957965488,1,12
2-s2.0-79551587720,1718,10
2-s2.0-79951891270,26,10
2-s2.0-78650047979,2,8
2-s2.0-79952159969,21,11
2-s2.0-84895332066,0,11
2-s2.0-79751475964,38,13
2-s2.0-78651233871,1,12
2-s2.0-78651241754,39,13
2-s2.0-79952308837,16,14
2-s2.0-80051625596,0,24
2-s2.0-79551582182,23,17
2-s2.0-78751551151,5,7
2-s2.0-79952037563,6,12
2-s2.0-79952500109,5,14
2-s2.0-79251509548,56,11
2-s2.0-78751653049,28,9
2-s2.0-79951725195,6,20
2-s2.0-79951929094,25,14
2-s2.0-79551573171,68,3
2-s2.0-79251609693,2,10
2-s2.0-78650305570,10,8
2-s2.0-79551656688,55,15
2-s2.0-79956312047,1,13
2-s2.0-79952068112,10,10
2-s2.0-78650806071,16,14
2-s2.0-79251546728,17,7
2-s2.0-79251523530,2,10
2-s2.0-79251481838,23,8
2-s2.0-79951955748,17,5
2-s2.0-79251578979,19,13
2-s2.0-79251506683,104,15
2-s2.0-79251573869,9,17
2-s2.0-78951478140,11,7
2-s2.0-78951493801,18,7
2-s2.0-79151483541,42,11
2-s2.0-78951469831,22,9
2-s2.0-78649321009,4,14
2-s2.0-79151483332,94,15
2-s2.0-78951472578,10,8
2-s2.0-78951494461,23,9
2-s2.0-79251580251,18,14
2-s2.0-79251564056,18,20
2-s2.0-79251590266,51,15
2-s2.0-78751652162,0,23
2-s2.0-78751670028,0,18
2-s2.0-78751676019,0,18
2-s2.0-78751675405,0,18
2-s2.0-78751656369,0,22
2-s2.0-79251555660,176,14
2-s2.0-78751650428,77,15
2-s2.0-78951485885,55,14
2-s2.0-79251539879,9,15
2-s2.0-79251573543,52,7
2-s2.0-78951485463,25,25
2-s2.0-79952153682,33,19
2-s2.0-78650837680,54,11
2-s2.0-84948750001,57,4
2-s2.0-78751642348,41,13
2-s2.0-78651553577,34,11
2-s2.0-78751547461,13,16
2-s2.0-78751483763,104,21
2-s2.0-79251622676,36,17
2-s2.0-81455156316,35,6
2-s2.0-78650264882,82,15
2-s2.0-78751512667,251,21
2-s2.0-80155143971,37,7
2-s2.0-78651543827,8,12
2-s2.0-84896348547,1,9
2-s2.0-84885556988,1,4
2-s2.0-78651510415,54,9
2-s2.0-78651378796,0,10
2-s2.0-79751533664,2,6
2-s2.0-79951713610,9,17
2-s2.0-78651355676,20,15
2-s2.0-79954511288,27,6
2-s2.0-78651293169,0,13
2-s2.0-78651270572,22,11
2-s2.0-84860389155,4,17
2-s2.0-79954482658,4,8
2-s2.0-79954519521,0,6
2-s2.0-78651390144,0,15
2-s2.0-78651323643,7,15
2-s2.0-78650561076,24,15
2-s2.0-78751527881,36,17
2-s2.0-79251578349,28,17
2-s2.0-78651258376,10,11
2-s2.0-78751693613,19,16
2-s2.0-79955523811,35,5
2-s2.0-78651391839,73,10
2-s2.0-78650903441,4,13
2-s2.0-79952073478,20,9
2-s2.0-78651289575,31,12
2-s2.0-79251529562,17,4
2-s2.0-79551488461,0,13
2-s2.0-78651083460,12,13
2-s2.0-78651393550,229,10
2-s2.0-78651081719,23,19
2-s2.0-78650934857,4,9
2-s2.0-78650856104,0,18
2-s2.0-78650519402,35,19
2-s2.0-78650677016,7,20
2-s2.0-79251522536,0,10
2-s2.0-78650871464,1,11
2-s2.0-78650997356,10,12
2-s2.0-78650888326,4,12
2-s2.0-78650800512,3,21
2-s2.0-78651246493,6,8
2-s2.0-78650725611,43,15
2-s2.0-78650769002,12,12
2-s2.0-78650781414,5,10
2-s2.0-78650789484,9,15
2-s2.0-79954620622,0,12
2-s2.0-79251564907,2,14
2-s2.0-84904199934,0,6
2-s2.0-79251524562,0,18
2-s2.0-80053388505,0,9
2-s2.0-84860255510,3,9
2-s2.0-78651422449,3,18
2-s2.0-78650444949,7,10
2-s2.0-78649775567,16,15
2-s2.0-79957864833,4,11
2-s2.0-80155187761,0,11
2-s2.0-78650304567,37,12
2-s2.0-84976439911,1,6
2-s2.0-84983208765,0,10
2-s2.0-79251499735,25,7
2-s2.0-79251589049,3,11
2-s2.0-84936755341,0,9
2-s2.0-84983185930,0,1
2-s2.0-79551557599,1,11
2-s2.0-79960117653,0,13
2-s2.0-84859055688,2,11
2-s2.0-84874494549,0,9
2-s2.0-77958039492,2,9
2-s2.0-79551476231,27,15
2-s2.0-78650621222,12,12
2-s2.0-84904155265,0,10
2-s2.0-78651319979,449,9
2-s2.0-78650432511,0,7
2-s2.0-84889022645,2,9
2-s2.0-78651295835,109,6
2-s2.0-79953066948,31,4
2-s2.0-80052885582,24,2
2-s2.0-79960119860,0,18
2-s2.0-78651284406,212,11
2-s2.0-84905668129,1,9
2-s2.0-84874140905,2,12
2-s2.0-84857263151,0,10
2-s2.0-78651275182,577,9
2-s2.0-78651096072,28,10
2-s2.0-84863017444,0,7
2-s2.0-84905975251,0,6
2-s2.0-78651300218,29,6
2-s2.0-79957557486,5,10
2-s2.0-79952012505,11,9
2-s2.0-84879403529,1,7
2-s2.0-79959771950,1,16
2-s2.0-78650402576,20,20
2-s2.0-79952800684,0,9
2-s2.0-78650306221,29,8
2-s2.0-78651334027,22,14
2-s2.0-78651364359,149,10
2-s2.0-84862081581,1,16
2-s2.0-79551552767,15,14
2-s2.0-79251595677,18,15
2-s2.0-77957708151,24,11
2-s2.0-79952704440,11,7
2-s2.0-79551480068,31,11
2-s2.0-78651297098,273,3
2-s2.0-78650420189,125,7
2-s2.0-78651337233,155,14
2-s2.0-78651282658,20,9
2-s2.0-78651301328,233,4
2-s2.0-79957498778,0,13
2-s2.0-81055125509,40,13
2-s2.0-78651335917,49,6
2-s2.0-78651286166,171,14
2-s2.0-80051942665,0,15
2-s2.0-78751678572,0,13
2-s2.0-84893275330,2,14
2-s2.0-78651292217,431,15
2-s2.0-78651270438,22,12
2-s2.0-78449282705,3,7
2-s2.0-78651278810,41,14
2-s2.0-78650300965,19,12
2-s2.0-78651330011,34,5
2-s2.0-78651340391,60,8
2-s2.0-79951811761,4,11
2-s2.0-78651268103,23,11
2-s2.0-78650587977,9,12
2-s2.0-78449276763,17,13
2-s2.0-77956457441,8,8
2-s2.0-78149360133,8,26
2-s2.0-84856707789,1,11
2-s2.0-84915789781,0,14
2-s2.0-78650462989,25,21
2-s2.0-80355125496,3,11
2-s2.0-79551656359,24,14
2-s2.0-78651323941,31,11
2-s2.0-78651339535,14,8
2-s2.0-78650474612,11,18
2-s2.0-78650485280,25,13
2-s2.0-78650072906,14,7
2-s2.0-78751527368,4,12
2-s2.0-77957897281,31,7
2-s2.0-78651069971,50,20
2-s2.0-78650155416,95,8
2-s2.0-78649770974,3,8
2-s2.0-78651277455,85,10
2-s2.0-78650460414,8,11
2-s2.0-79960137316,0,18
2-s2.0-79960140192,0,13
2-s2.0-79960113479,0,18
2-s2.0-79960145787,0,10
2-s2.0-79960119977,0,22
2-s2.0-84900915122,0,16
2-s2.0-79960127230,0,16
2-s2.0-79960136309,0,23
2-s2.0-79960115928,0,14
2-s2.0-79960143924,0,18
2-s2.0-84900963036,0,10
2-s2.0-79960140154,0,14
2-s2.0-79960131664,0,12
2-s2.0-79960119684,0,15
2-s2.0-79960150189,0,15
2-s2.0-84900952101,0,11
2-s2.0-79960146039,0,18
2-s2.0-84900961626,0,11
2-s2.0-79960134586,0,18
2-s2.0-79960143221,0,11
2-s2.0-79960116189,0,19
2-s2.0-79960131470,0,17
2-s2.0-79960133296,0,15
2-s2.0-79960141748,0,13
2-s2.0-79960114667,0,17
2-s2.0-79960112578,0,12
2-s2.0-79960121194,0,14
2-s2.0-79960110844,0,14
2-s2.0-84900949705,0,7
2-s2.0-79960119578,0,16
2-s2.0-79960116406,0,14
2-s2.0-79960113030,0,18
2-s2.0-79960117447,0,19
2-s2.0-79960141670,0,16
2-s2.0-79960131424,0,15
2-s2.0-79960132068,0,16
2-s2.0-79251629195,41,12
2-s2.0-79960111007,1,18
2-s2.0-78651337633,6,12
2-s2.0-78650602770,10,7
2-s2.0-77956392774,2,11
2-s2.0-79960129068,0,11
2-s2.0-79960109552,0,15
2-s2.0-79960116990,0,14
2-s2.0-79960138917,0,12
2-s2.0-79960110362,0,14
2-s2.0-84900967961,0,12
2-s2.0-79960119367,0,19
2-s2.0-79960134982,0,15
2-s2.0-84900963090,0,15
2-s2.0-79960143061,0,10
2-s2.0-79551506213,0,8
2-s2.0-79960136736,0,18
2-s2.0-79960148289,0,17
2-s2.0-79960147498,0,14
2-s2.0-84900911175,0,10
2-s2.0-79960138560,0,21
2-s2.0-79960117789,0,17
2-s2.0-79960135254,0,13
2-s2.0-79960128366,0,12
2-s2.0-79960122144,0,17
2-s2.0-79960137227,0,16
2-s2.0-79960132696,0,12
2-s2.0-79960117103,0,13
2-s2.0-79960113626,0,13
2-s2.0-79960115055,0,19
2-s2.0-79952208986,13,9
2-s2.0-78651266823,18,6
2-s2.0-78651274779,18,25
2-s2.0-78651313653,11,6
2-s2.0-79960117903,0,10
2-s2.0-79960131258,0,20
2-s2.0-79960124293,0,17
2-s2.0-79960140997,0,14
2-s2.0-79960134835,0,17
2-s2.0-79960130266,0,19
2-s2.0-79751484360,0,5
2-s2.0-79960140198,0,12
2-s2.0-79960138597,0,13
2-s2.0-79960110597,0,14
2-s2.0-79960149075,0,13
2-s2.0-79960123765,0,14
2-s2.0-79960142584,0,14
2-s2.0-79960113188,0,13
2-s2.0-79960111511,0,13
2-s2.0-79960123686,0,14
2-s2.0-79960111480,0,15
2-s2.0-84900906049,0,12
2-s2.0-79960131096,0,16
2-s2.0-79960139112,0,9
2-s2.0-79960111002,0,17
2-s2.0-79960144167,0,11
2-s2.0-79960128179,0,19
2-s2.0-84900985703,0,10
2-s2.0-79960127637,0,14
2-s2.0-79960149945,0,11
2-s2.0-79960118417,0,14
2-s2.0-79960150365,0,19
2-s2.0-79960118132,0,17
2-s2.0-79960128352,0,13
2-s2.0-79960140799,0,13
2-s2.0-79960136048,0,17
2-s2.0-84900908805,0,9
2-s2.0-79960148989,0,16
2-s2.0-78649506395,0,7
2-s2.0-79960149035,0,14
2-s2.0-84900981849,0,9
2-s2.0-79960136993,0,19
2-s2.0-79960117538,0,14
2-s2.0-78651343714,15,5
2-s2.0-78650401399,9,11
2-s2.0-79957866011,2,10
2-s2.0-79952708732,1,12
2-s2.0-78651277458,236,9
2-s2.0-78650643212,15,6
2-s2.0-79960135245,0,19
2-s2.0-79960147267,0,14
2-s2.0-79960148070,0,11
2-s2.0-79960114634,0,19
2-s2.0-79960129685,0,9
2-s2.0-79960121635,0,16
2-s2.0-79960133366,0,18
2-s2.0-79960134624,0,18
2-s2.0-79960124536,0,21
2-s2.0-78650858817,0,11
2-s2.0-79960110964,0,12
2-s2.0-79952689935,0,10
2-s2.0-79960123011,0,12
2-s2.0-79960139773,0,14
2-s2.0-79960126160,0,16
2-s2.0-78650470480,0,4
2-s2.0-79960113631,0,15
2-s2.0-79960147814,0,19
2-s2.0-79960116331,0,12
2-s2.0-79960111717,0,12
2-s2.0-79960135446,0,13
2-s2.0-79960125037,0,12
2-s2.0-79960111300,0,10
2-s2.0-79960130364,0,12
2-s2.0-79960131206,0,13
2-s2.0-79960118787,0,14
2-s2.0-79960115799,0,13
2-s2.0-79960133584,0,15
2-s2.0-84900977000,0,14
2-s2.0-84856763888,0,15
2-s2.0-79960116308,0,9
2-s2.0-79960144412,0,17
2-s2.0-79960142326,0,14
2-s2.0-79960137302,0,14
2-s2.0-79960109720,0,24
2-s2.0-84900928496,0,19
2-s2.0-79960133394,0,15
2-s2.0-79960146063,0,15
2-s2.0-79960119787,0,13
2-s2.0-79960138626,0,22
2-s2.0-78651080914,69,4
2-s2.0-79960128288,1,12
2-s2.0-79960114194,1,17
2-s2.0-84872240007,10,8
2-s2.0-78650563014,42,11
2-s2.0-79951801977,1,13
2-s2.0-79960124672,0,15
2-s2.0-79960111301,0,16
2-s2.0-79960124993,0,15
2-s2.0-79960117963,0,12
2-s2.0-79960116675,0,14
2-s2.0-79960141227,0,13
2-s2.0-79960122806,0,13
2-s2.0-79960123612,0,16
2-s2.0-79960132447,0,13
2-s2.0-79960146585,0,13
2-s2.0-84900965989,0,9
2-s2.0-79960113910,0,10
2-s2.0-79960139034,0,14
2-s2.0-79960122333,0,12
2-s2.0-79960121393,0,14
2-s2.0-79960136551,0,14
2-s2.0-79960138416,0,11
2-s2.0-84900941894,0,10
2-s2.0-79960141731,0,15
2-s2.0-79960123458,0,14
2-s2.0-79960114112,0,15
2-s2.0-79960129369,0,18
2-s2.0-79960144262,0,18
2-s2.0-79960136129,0,15
2-s2.0-79960146297,0,16
2-s2.0-79960138881,0,13
2-s2.0-79960123439,0,17
2-s2.0-84900949586,0,7
2-s2.0-79960133136,0,12
2-s2.0-79960140621,0,15
2-s2.0-79960129227,0,19
2-s2.0-79960151021,0,18
2-s2.0-79960110150,0,24
2-s2.0-79960142146,0,10
2-s2.0-79960149937,0,16
2-s2.0-84900963520,0,8
2-s2.0-79960136852,0,10
2-s2.0-79960109618,0,15
2-s2.0-79960129261,0,13
2-s2.0-79960138125,0,13
2-s2.0-79960126078,0,15
2-s2.0-79960133917,0,18
2-s2.0-79960140561,0,13
2-s2.0-79960123163,0,12
2-s2.0-78650199485,8,21
2-s2.0-82755170434,2,16
2-s2.0-79960136973,0,16
2-s2.0-79960113260,0,15
2-s2.0-79960134202,0,15
2-s2.0-79960136596,0,10
2-s2.0-79960138942,0,14
2-s2.0-79960125929,0,15
2-s2.0-84900910721,0,8
2-s2.0-84900927941,0,12
2-s2.0-79960129204,0,12
2-s2.0-79960136047,0,14
2-s2.0-79960119054,0,13
2-s2.0-79960120615,0,16
2-s2.0-84900938338,0,10
2-s2.0-79960114157,0,16
2-s2.0-79960111225,0,17
2-s2.0-79960149938,0,16
2-s2.0-79960115978,0,16
2-s2.0-79960148586,0,14
2-s2.0-79960135191,0,20
2-s2.0-79960135667,0,15
2-s2.0-79960112968,0,11
2-s2.0-79960133803,0,19
2-s2.0-79960126631,0,15
2-s2.0-79960127456,0,15
2-s2.0-79960145828,0,11
2-s2.0-79960139122,0,12
2-s2.0-79960127227,0,15
2-s2.0-84900912369,0,14
2-s2.0-79960141674,0,17
2-s2.0-79960125926,0,13
2-s2.0-79960133139,0,19
2-s2.0-84900916808,0,8
2-s2.0-79960147094,1,16
2-s2.0-79251613385,10,8
2-s2.0-78149412647,2,9
2-s2.0-78650884299,4,6
2-s2.0-78649317684,6,7
2-s2.0-78650931883,30,9
2-s2.0-79551623149,1,6
2-s2.0-84863414669,2,11
2-s2.0-78349308733,11,6
2-s2.0-79960135604,0,12
2-s2.0-79960129192,0,11
2-s2.0-79954524795,0,5
2-s2.0-79960147855,0,13
2-s2.0-84900926335,0,9
2-s2.0-79960131843,0,22
2-s2.0-79960135908,0,13
2-s2.0-79960133765,0,15
2-s2.0-84900932999,0,10
2-s2.0-79960124963,0,18
2-s2.0-79960126519,0,14
2-s2.0-79960138408,0,18
2-s2.0-79960147185,0,17
2-s2.0-79960117866,0,17
2-s2.0-79960120410,0,17
2-s2.0-79960140266,0,15
2-s2.0-79960127478,0,14
2-s2.0-79960139347,0,16
2-s2.0-79960112790,0,17
2-s2.0-79960109778,0,14
2-s2.0-79960140369,0,14
2-s2.0-79960127259,0,11
2-s2.0-84900963814,0,14
2-s2.0-79960135001,0,10
2-s2.0-79960135631,0,10
2-s2.0-79960114653,0,11
2-s2.0-79960112122,0,12
2-s2.0-79960131252,0,13
2-s2.0-79960148529,0,13
2-s2.0-78650173228,5,12
2-s2.0-78650122276,4,4
2-s2.0-78651420058,11,17
2-s2.0-78650333811,7,11
2-s2.0-79960129053,0,13
2-s2.0-79960112102,0,10
2-s2.0-79960151271,0,16
2-s2.0-79960138446,0,16
2-s2.0-79960113485,0,18
2-s2.0-79960147947,0,14
2-s2.0-79960119518,0,13
2-s2.0-79960110024,0,14
2-s2.0-79960115918,0,15
2-s2.0-79960140981,0,12
2-s2.0-79960131665,0,9
2-s2.0-79960125042,0,14
2-s2.0-79960114539,0,15
2-s2.0-79960114601,0,16
2-s2.0-79960151165,0,15
2-s2.0-84900974371,0,9
2-s2.0-79960125943,0,14
2-s2.0-79960130714,0,13
2-s2.0-79960130066,0,14
2-s2.0-79960128985,0,12
2-s2.0-79960142599,0,14
2-s2.0-79960125191,0,14
2-s2.0-79960124296,0,15
2-s2.0-79960150156,0,10
2-s2.0-79960139094,0,18
2-s2.0-79960136386,0,12
2-s2.0-79960129894,0,13
2-s2.0-79960134847,0,11
2-s2.0-79960130310,0,10
2-s2.0-84855455747,0,10
2-s2.0-79960140534,0,14
2-s2.0-79960135703,0,15
2-s2.0-79960116783,0,13
2-s2.0-79960116190,0,12
2-s2.0-79960128987,0,13
2-s2.0-79960150929,0,11
2-s2.0-79960135721,0,19
2-s2.0-79960124864,0,16
2-s2.0-79960147903,0,13
2-s2.0-79960117476,0,14
2-s2.0-79960149209,0,13
2-s2.0-79960125216,0,15
2-s2.0-79960126601,0,10
2-s2.0-79960123165,0,15
2-s2.0-79960141265,0,19
2-s2.0-79960147189,0,23
2-s2.0-78651331297,15,11
2-s2.0-84874776998,1,14
2-s2.0-79960118371,0,16
2-s2.0-79960114123,0,12
2-s2.0-79960138860,0,19
2-s2.0-79960121020,0,20
2-s2.0-79960130108,0,15
2-s2.0-79960142367,0,14
2-s2.0-79960149861,0,14
2-s2.0-79960149224,0,14
2-s2.0-79960137726,0,12
2-s2.0-79960136774,0,16
2-s2.0-79960112124,0,15
2-s2.0-84900949292,0,9
2-s2.0-79960143007,0,17
2-s2.0-79960125230,0,14
2-s2.0-79960136175,0,15
2-s2.0-79960132903,0,12
2-s2.0-79960133927,0,16
2-s2.0-79960142977,0,17
2-s2.0-79960144932,0,21
2-s2.0-79960144731,0,14
2-s2.0-79960143501,0,11
2-s2.0-84900950102,0,10
2-s2.0-79960127476,0,15
2-s2.0-79960135203,0,20
2-s2.0-84900924997,0,10
2-s2.0-79960116986,0,15
2-s2.0-84900906202,0,6
2-s2.0-79960130506,0,17
2-s2.0-79960126520,0,12
2-s2.0-79960148058,0,18
2-s2.0-79960110460,0,9
2-s2.0-79960114537,0,13
2-s2.0-79960116757,0,11
2-s2.0-79960121974,0,14
2-s2.0-79960126287,0,16
2-s2.0-79960121467,0,20
2-s2.0-79960110152,0,15
2-s2.0-79960114874,0,15
2-s2.0-79960115068,0,13
2-s2.0-79960150969,0,12
2-s2.0-79960126561,0,15
2-s2.0-79960150275,0,13
2-s2.0-79960111472,0,15
2-s2.0-84900949253,0,11
2-s2.0-79960143498,0,15
2-s2.0-79960115037,0,14
2-s2.0-79960136959,0,18
2-s2.0-79960120316,0,21
2-s2.0-79960141216,0,18
2-s2.0-79960121941,0,10
2-s2.0-79960134153,0,20
2-s2.0-84900915758,0,11
2-s2.0-79960121160,0,21
2-s2.0-78650412802,7,16
2-s2.0-77957859831,11,18
2-s2.0-80055072039,1,11
2-s2.0-80052158978,2,18
2-s2.0-78651274780,25,9
2-s2.0-78650406559,20,20
2-s2.0-78651332286,340,9
2-s2.0-77957879857,25,12
2-s2.0-84900961183,0,12
2-s2.0-79960142160,0,14
2-s2.0-79960147617,0,15
2-s2.0-79960130496,0,17
2-s2.0-79960117787,0,11
2-s2.0-79960116762,0,13
2-s2.0-79960149941,0,13
2-s2.0-79960125041,0,15
2-s2.0-79960139550,0,13
2-s2.0-79960112470,0,16
2-s2.0-79960137573,0,15
2-s2.0-79960140984,0,15
2-s2.0-79960123979,0,13
2-s2.0-79960135939,0,17
2-s2.0-84900956464,0,10
2-s2.0-79960147302,0,12
2-s2.0-79960136608,0,12
2-s2.0-79960145655,0,15
2-s2.0-79960112776,0,14
2-s2.0-79960150548,0,12
2-s2.0-79960146043,0,11
2-s2.0-79960134775,0,18
2-s2.0-79960125022,0,17
2-s2.0-79960139268,0,11
2-s2.0-79960129644,0,15
2-s2.0-79960117536,0,13
2-s2.0-79960143539,0,13
2-s2.0-79960111255,0,18
2-s2.0-79960122000,0,14
2-s2.0-79960119563,0,17
2-s2.0-78651335915,239,7
2-s2.0-84900961570,0,8
2-s2.0-79960133393,0,15
2-s2.0-79960137000,0,19
2-s2.0-84900972541,0,8
2-s2.0-79960116335,0,19
2-s2.0-79960126972,0,15
2-s2.0-79960113011,0,17
2-s2.0-79960121191,0,18
2-s2.0-79960116135,0,13
2-s2.0-79960133034,0,13
2-s2.0-79960144696,0,19
2-s2.0-79960121015,0,16
2-s2.0-79960125271,0,19
2-s2.0-79960125605,0,16
2-s2.0-79960145821,0,15
2-s2.0-79960129688,0,15
2-s2.0-79960123028,0,10
2-s2.0-84900948929,0,8
2-s2.0-79960121482,0,14
2-s2.0-79960132461,0,18
2-s2.0-84900951533,0,10
2-s2.0-79960139481,0,14
2-s2.0-79960147062,0,12
2-s2.0-79960133734,0,15
2-s2.0-80054000833,0,17
2-s2.0-79960145777,0,14
2-s2.0-79960125851,0,21
2-s2.0-79960126828,0,19
2-s2.0-79960136847,0,17
2-s2.0-79960137319,0,15
2-s2.0-79960136324,0,12
2-s2.0-79960146391,0,11
2-s2.0-79960140820,0,15
2-s2.0-79960145542,0,21
2-s2.0-79960125006,0,14
2-s2.0-79960131432,0,18
2-s2.0-79960114192,0,12
2-s2.0-79960137603,0,16
2-s2.0-79960109598,0,17
2-s2.0-78349306561,8,5
2-s2.0-79960135688,0,10
2-s2.0-79960143790,0,14
2-s2.0-79960117919,0,17
2-s2.0-79960112249,0,14
2-s2.0-79960137721,0,9
2-s2.0-79960124483,0,13
2-s2.0-79960134231,0,18
2-s2.0-79960119790,0,9
2-s2.0-84900948257,0,11
2-s2.0-79960139363,0,16
2-s2.0-79960150369,0,12
2-s2.0-79960136746,0,15
2-s2.0-84900918683,0,8
2-s2.0-79960141906,0,15
2-s2.0-84900904608,0,13
2-s2.0-79960139251,0,14
2-s2.0-79960144840,0,13
2-s2.0-79960144692,0,13
2-s2.0-79960111690,0,17
2-s2.0-79960115248,0,12
2-s2.0-79960122129,0,12
2-s2.0-79960121246,0,18
2-s2.0-79960148072,0,15
2-s2.0-79960112771,0,23
2-s2.0-79960113689,0,17
2-s2.0-79960121724,0,11
2-s2.0-79960136542,0,22
2-s2.0-78651297517,109,7
2-s2.0-78651300216,87,17
2-s2.0-79960130221,0,14
2-s2.0-79952303643,0,12
2-s2.0-79960110843,0,10
2-s2.0-79960143757,0,14
2-s2.0-79960112297,0,16
2-s2.0-84900943718,0,8
2-s2.0-79960112125,0,9
2-s2.0-79960110358,0,12
2-s2.0-79960150140,0,16
2-s2.0-79960148293,0,14
2-s2.0-79960143587,0,21
2-s2.0-79960137701,0,20
2-s2.0-79960115712,0,15
2-s2.0-79960116592,0,16
2-s2.0-79960132249,0,14
2-s2.0-79960138427,0,14
2-s2.0-79960140838,0,17
2-s2.0-79960151020,0,12
2-s2.0-84900950251,0,11
2-s2.0-79960133109,0,17
2-s2.0-79960126724,0,19
2-s2.0-79960137883,0,12
2-s2.0-79960122200,0,19
2-s2.0-84900949667,0,7
2-s2.0-84900924092,0,10
2-s2.0-79960117023,0,15
2-s2.0-79960117946,0,17
2-s2.0-79960145478,0,11
2-s2.0-79960135856,0,15
2-s2.0-79960140836,0,23
2-s2.0-79960137022,0,12
2-s2.0-79960145427,0,23
2-s2.0-79960112133,0,16
2-s2.0-79960130040,0,16
2-s2.0-79960110190,0,14
